performance,id,vocal,background,mixture,vocal_start,vocal_end,background_start,background_end,mixture_start,mixture_end
1337325728_3020006075,1337325728_3020006075-001-005,1/KR/ko/1337325728_3020006075/vocal.ogg,1/KR/ko/1337325728_3020006075/background.m4a,1/KR/ko/1337325728_3020006075/mix.m4a,7.8175,10.8175,7.5,10.5,7.5,10.5
1337325728_3020006075,1337325728_3020006075-003-000,1/KR/ko/1337325728_3020006075/vocal.ogg,1/KR/ko/1337325728_3020006075/background.m4a,1/KR/ko/1337325728_3020006075/mix.m4a,12.9175,15.9175,12.6,15.6,12.6,15.6
1337325728_3020006075,1337325728_3020006075-003-001,1/KR/ko/1337325728_3020006075/vocal.ogg,1/KR/ko/1337325728_3020006075/background.m4a,1/KR/ko/1337325728_3020006075/mix.m4a,14.4175,17.4175,14.1,17.1,14.1,17.1
1337325728_3020006075,1337325728_3020006075-003-002,1/KR/ko/1337325728_3020006075/vocal.ogg,1/KR/ko/1337325728_3020006075/background.m4a,1/KR/ko/1337325728_3020006075/mix.m4a,15.9175,18.9175,15.6,18.6,15.6,18.6
1337325728_3020006075,1337325728_3020006075-003-003,1/KR/ko/1337325728_3020006075/vocal.ogg,1/KR/ko/1337325728_3020006075/background.m4a,1/KR/ko/1337325728_3020006075/mix.m4a,17.4175,20.4175,17.1,20.1,17.1,20.1
1337325728_3020006075,1337325728_3020006075-003-004,1/KR/ko/1337325728_3020006075/vocal.ogg,1/KR/ko/1337325728_3020006075/background.m4a,1/KR/ko/1337325728_3020006075/mix.m4a,18.9175,21.9175,18.6,21.6,18.6,21.6
1337325728_3020006075,1337325728_3020006075-003-005,1/KR/ko/1337325728_3020006075/vocal.ogg,1/KR/ko/1337325728_3020006075/background.m4a,1/KR/ko/1337325728_3020006075/mix.m4a,20.4175,23.4175,20.1,23.1,20.1,23.1
1337325728_3020006075,1337325728_3020006075-003-006,1/KR/ko/1337325728_3020006075/vocal.ogg,1/KR/ko/1337325728_3020006075/background.m4a,1/KR/ko/1337325728_3020006075/mix.m4a,21.9175,24.9175,21.6,24.6,21.6,24.6
1337325728_3020006075,1337325728_3020006075-003-007,1/KR/ko/1337325728_3020006075/vocal.ogg,1/KR/ko/1337325728_3020006075/background.m4a,1/KR/ko/1337325728_3020006075/mix.m4a,23.4175,26.4175,23.1,26.1,23.1,26.1
1337325728_3020006075,1337325728_3020006075-003-008,1/KR/ko/1337325728_3020006075/vocal.ogg,1/KR/ko/1337325728_3020006075/background.m4a,1/KR/ko/1337325728_3020006075/mix.m4a,24.9175,27.9175,24.6,27.6,24.6,27.6
1337325728_3020006075,1337325728_3020006075-003-009,1/KR/ko/1337325728_3020006075/vocal.ogg,1/KR/ko/1337325728_3020006075/background.m4a,1/KR/ko/1337325728_3020006075/mix.m4a,26.4175,29.4175,26.1,29.1,26.1,29.1
1286353585_2898415830,1286353585_2898415830-001-000,1/IN/te/1286353585_2898415830/vocal.ogg,1/IN/te/1286353585_2898415830/background.m4a,1/IN/te/1286353585_2898415830/mix.m4a,0.1775,3.1775,0.06,3.06,0.06,3.06
1286353585_2898415830,1286353585_2898415830-001-001,1/IN/te/1286353585_2898415830/vocal.ogg,1/IN/te/1286353585_2898415830/background.m4a,1/IN/te/1286353585_2898415830/mix.m4a,1.6775,4.6775,1.56,4.56,1.56,4.56
1286353585_2898415830,1286353585_2898415830-001-002,1/IN/te/1286353585_2898415830/vocal.ogg,1/IN/te/1286353585_2898415830/background.m4a,1/IN/te/1286353585_2898415830/mix.m4a,3.1775,6.1775,3.06,6.06,3.06,6.06
1286353585_2898415830,1286353585_2898415830-001-003,1/IN/te/1286353585_2898415830/vocal.ogg,1/IN/te/1286353585_2898415830/background.m4a,1/IN/te/1286353585_2898415830/mix.m4a,4.677499999999999,7.6775,4.56,7.56,4.56,7.56
1286353585_2898415830,1286353585_2898415830-001-004,1/IN/te/1286353585_2898415830/vocal.ogg,1/IN/te/1286353585_2898415830/background.m4a,1/IN/te/1286353585_2898415830/mix.m4a,6.177499999999999,9.1775,6.06,9.06,6.06,9.06
1286353585_2898415830,1286353585_2898415830-001-005,1/IN/te/1286353585_2898415830/vocal.ogg,1/IN/te/1286353585_2898415830/background.m4a,1/IN/te/1286353585_2898415830/mix.m4a,7.677499999999999,10.6775,7.56,10.56,7.56,10.56
1286353585_2898415830,1286353585_2898415830-001-006,1/IN/te/1286353585_2898415830/vocal.ogg,1/IN/te/1286353585_2898415830/background.m4a,1/IN/te/1286353585_2898415830/mix.m4a,9.1775,12.1775,9.06,12.06,9.06,12.06
1286353585_2898415830,1286353585_2898415830-001-007,1/IN/te/1286353585_2898415830/vocal.ogg,1/IN/te/1286353585_2898415830/background.m4a,1/IN/te/1286353585_2898415830/mix.m4a,10.6775,13.6775,10.56,13.56,10.56,13.56
1286353585_2898415830,1286353585_2898415830-001-008,1/IN/te/1286353585_2898415830/vocal.ogg,1/IN/te/1286353585_2898415830/background.m4a,1/IN/te/1286353585_2898415830/mix.m4a,12.1775,15.1775,12.06,15.06,12.06,15.06
1286353585_2898415830,1286353585_2898415830-001-009,1/IN/te/1286353585_2898415830/vocal.ogg,1/IN/te/1286353585_2898415830/background.m4a,1/IN/te/1286353585_2898415830/mix.m4a,13.6775,16.6775,13.56,16.56,13.56,16.56
1286353585_2898415830,1286353585_2898415830-001-010,1/IN/te/1286353585_2898415830/vocal.ogg,1/IN/te/1286353585_2898415830/background.m4a,1/IN/te/1286353585_2898415830/mix.m4a,15.1775,18.1775,15.06,18.06,15.06,18.06
1286353585_2898415830,1286353585_2898415830-001-011,1/IN/te/1286353585_2898415830/vocal.ogg,1/IN/te/1286353585_2898415830/background.m4a,1/IN/te/1286353585_2898415830/mix.m4a,16.6775,19.6775,16.56,19.56,16.56,19.56
1286353585_2898415830,1286353585_2898415830-001-012,1/IN/te/1286353585_2898415830/vocal.ogg,1/IN/te/1286353585_2898415830/background.m4a,1/IN/te/1286353585_2898415830/mix.m4a,18.1775,21.1775,18.06,21.06,18.06,21.06
1286353585_2898415830,1286353585_2898415830-001-013,1/IN/te/1286353585_2898415830/vocal.ogg,1/IN/te/1286353585_2898415830/background.m4a,1/IN/te/1286353585_2898415830/mix.m4a,19.6775,22.6775,19.56,22.56,19.56,22.56
1286353585_2898415830,1286353585_2898415830-001-014,1/IN/te/1286353585_2898415830/vocal.ogg,1/IN/te/1286353585_2898415830/background.m4a,1/IN/te/1286353585_2898415830/mix.m4a,21.1775,24.1775,21.06,24.06,21.06,24.06
1286353585_2898415830,1286353585_2898415830-001-015,1/IN/te/1286353585_2898415830/vocal.ogg,1/IN/te/1286353585_2898415830/background.m4a,1/IN/te/1286353585_2898415830/mix.m4a,22.6775,25.6775,22.56,25.56,22.56,25.56
1286353585_2898415830,1286353585_2898415830-001-016,1/IN/te/1286353585_2898415830/vocal.ogg,1/IN/te/1286353585_2898415830/background.m4a,1/IN/te/1286353585_2898415830/mix.m4a,24.1775,27.1775,24.06,27.06,24.06,27.06
1286353585_2898415830,1286353585_2898415830-001-017,1/IN/te/1286353585_2898415830/vocal.ogg,1/IN/te/1286353585_2898415830/background.m4a,1/IN/te/1286353585_2898415830/mix.m4a,25.6775,28.6775,25.56,28.56,25.56,28.56
502422430_2823561466,502422430_2823561466-001-000,1/KR/ko/502422430_2823561466/vocal.ogg,1/KR/ko/502422430_2823561466/background.m4a,1/KR/ko/502422430_2823561466/mix.m4a,0.2075,3.2075,0.0,3.0,0.0,3.0
502422430_2823561466,502422430_2823561466-001-001,1/KR/ko/502422430_2823561466/vocal.ogg,1/KR/ko/502422430_2823561466/background.m4a,1/KR/ko/502422430_2823561466/mix.m4a,1.7075,4.7075,1.5,4.5,1.5,4.5
502422430_2823561466,502422430_2823561466-001-002,1/KR/ko/502422430_2823561466/vocal.ogg,1/KR/ko/502422430_2823561466/background.m4a,1/KR/ko/502422430_2823561466/mix.m4a,3.2075,6.2075,3.0,6.0,3.0,6.0
502422430_2823561466,502422430_2823561466-001-003,1/KR/ko/502422430_2823561466/vocal.ogg,1/KR/ko/502422430_2823561466/background.m4a,1/KR/ko/502422430_2823561466/mix.m4a,4.7075,7.7075,4.5,7.5,4.5,7.5
502422430_2823561466,502422430_2823561466-001-004,1/KR/ko/502422430_2823561466/vocal.ogg,1/KR/ko/502422430_2823561466/background.m4a,1/KR/ko/502422430_2823561466/mix.m4a,6.2075,9.2075,6.0,9.0,6.0,9.0
502422430_2823561466,502422430_2823561466-001-005,1/KR/ko/502422430_2823561466/vocal.ogg,1/KR/ko/502422430_2823561466/background.m4a,1/KR/ko/502422430_2823561466/mix.m4a,7.7075,10.7075,7.5,10.5,7.5,10.5
502422430_2823561466,502422430_2823561466-001-006,1/KR/ko/502422430_2823561466/vocal.ogg,1/KR/ko/502422430_2823561466/background.m4a,1/KR/ko/502422430_2823561466/mix.m4a,9.2075,12.2075,9.0,12.0,9.0,12.0
502422430_2823561466,502422430_2823561466-001-007,1/KR/ko/502422430_2823561466/vocal.ogg,1/KR/ko/502422430_2823561466/background.m4a,1/KR/ko/502422430_2823561466/mix.m4a,10.7075,13.7075,10.5,13.5,10.5,13.5
502422430_2823561466,502422430_2823561466-001-008,1/KR/ko/502422430_2823561466/vocal.ogg,1/KR/ko/502422430_2823561466/background.m4a,1/KR/ko/502422430_2823561466/mix.m4a,12.2075,15.2075,12.0,15.0,12.0,15.0
502422430_2823561466,502422430_2823561466-003-000,1/KR/ko/502422430_2823561466/vocal.ogg,1/KR/ko/502422430_2823561466/background.m4a,1/KR/ko/502422430_2823561466/mix.m4a,19.3475,22.3475,19.14,22.14,19.14,22.14
502422430_2823561466,502422430_2823561466-003-001,1/KR/ko/502422430_2823561466/vocal.ogg,1/KR/ko/502422430_2823561466/background.m4a,1/KR/ko/502422430_2823561466/mix.m4a,20.8475,23.8475,20.64,23.64,20.64,23.64
502422430_2823561466,502422430_2823561466-003-002,1/KR/ko/502422430_2823561466/vocal.ogg,1/KR/ko/502422430_2823561466/background.m4a,1/KR/ko/502422430_2823561466/mix.m4a,22.3475,25.3475,22.14,25.14,22.14,25.14
375478601_2715789907,375478601_2715789907-001-000,1/KR/ko/375478601_2715789907/vocal.ogg,1/KR/ko/375478601_2715789907/background.m4a,1/KR/ko/375478601_2715789907/mix.m4a,0.2775,3.2775,0.0,3.0,0.0,3.0
375478601_2715789907,375478601_2715789907-001-001,1/KR/ko/375478601_2715789907/vocal.ogg,1/KR/ko/375478601_2715789907/background.m4a,1/KR/ko/375478601_2715789907/mix.m4a,1.7775,4.7775,1.5,4.5,1.5,4.5
375478601_2715789907,375478601_2715789907-001-002,1/KR/ko/375478601_2715789907/vocal.ogg,1/KR/ko/375478601_2715789907/background.m4a,1/KR/ko/375478601_2715789907/mix.m4a,3.2775,6.2775,3.0,6.0,3.0,6.0
375478601_2715789907,375478601_2715789907-001-003,1/KR/ko/375478601_2715789907/vocal.ogg,1/KR/ko/375478601_2715789907/background.m4a,1/KR/ko/375478601_2715789907/mix.m4a,4.7775,7.7775,4.5,7.5,4.5,7.5
375478601_2715789907,375478601_2715789907-001-004,1/KR/ko/375478601_2715789907/vocal.ogg,1/KR/ko/375478601_2715789907/background.m4a,1/KR/ko/375478601_2715789907/mix.m4a,6.2775,9.2775,6.0,9.0,6.0,9.0
375478601_2715789907,375478601_2715789907-001-005,1/KR/ko/375478601_2715789907/vocal.ogg,1/KR/ko/375478601_2715789907/background.m4a,1/KR/ko/375478601_2715789907/mix.m4a,7.7775,10.7775,7.5,10.5,7.5,10.5
375478601_2715789907,375478601_2715789907-001-006,1/KR/ko/375478601_2715789907/vocal.ogg,1/KR/ko/375478601_2715789907/background.m4a,1/KR/ko/375478601_2715789907/mix.m4a,9.2775,12.2775,9.0,12.0,9.0,12.0
375478601_2715789907,375478601_2715789907-001-007,1/KR/ko/375478601_2715789907/vocal.ogg,1/KR/ko/375478601_2715789907/background.m4a,1/KR/ko/375478601_2715789907/mix.m4a,10.7775,13.7775,10.5,13.5,10.5,13.5
375478601_2715789907,375478601_2715789907-001-008,1/KR/ko/375478601_2715789907/vocal.ogg,1/KR/ko/375478601_2715789907/background.m4a,1/KR/ko/375478601_2715789907/mix.m4a,12.2775,15.2775,12.0,15.0,12.0,15.0
375478601_2715789907,375478601_2715789907-004-000,1/KR/ko/375478601_2715789907/vocal.ogg,1/KR/ko/375478601_2715789907/background.m4a,1/KR/ko/375478601_2715789907/mix.m4a,16.4775,19.4775,16.2,19.2,16.2,19.2
375478601_2715789907,375478601_2715789907-004-001,1/KR/ko/375478601_2715789907/vocal.ogg,1/KR/ko/375478601_2715789907/background.m4a,1/KR/ko/375478601_2715789907/mix.m4a,17.9775,20.9775,17.7,20.7,17.7,20.7
375478601_2715789907,375478601_2715789907-004-002,1/KR/ko/375478601_2715789907/vocal.ogg,1/KR/ko/375478601_2715789907/background.m4a,1/KR/ko/375478601_2715789907/mix.m4a,19.4775,22.4775,19.2,22.2,19.2,22.2
375478601_2715789907,375478601_2715789907-004-003,1/KR/ko/375478601_2715789907/vocal.ogg,1/KR/ko/375478601_2715789907/background.m4a,1/KR/ko/375478601_2715789907/mix.m4a,20.9775,23.9775,20.7,23.7,20.7,23.7
375478601_2715789907,375478601_2715789907-004-004,1/KR/ko/375478601_2715789907/vocal.ogg,1/KR/ko/375478601_2715789907/background.m4a,1/KR/ko/375478601_2715789907/mix.m4a,22.4775,25.4775,22.2,25.2,22.2,25.2
375478601_2715789907,375478601_2715789907-004-005,1/KR/ko/375478601_2715789907/vocal.ogg,1/KR/ko/375478601_2715789907/background.m4a,1/KR/ko/375478601_2715789907/mix.m4a,23.9775,26.9775,23.7,26.7,23.7,26.7
375478601_2715789907,375478601_2715789907-004-006,1/KR/ko/375478601_2715789907/vocal.ogg,1/KR/ko/375478601_2715789907/background.m4a,1/KR/ko/375478601_2715789907/mix.m4a,25.4775,28.4775,25.2,28.2,25.2,28.2
375478601_2715789907,375478601_2715789907-004-007,1/KR/ko/375478601_2715789907/vocal.ogg,1/KR/ko/375478601_2715789907/background.m4a,1/KR/ko/375478601_2715789907/mix.m4a,26.9775,29.9775,26.7,29.7,26.7,29.7
1381803754_2977592257,1381803754_2977592257-001-000,1/IN/te/1381803754_2977592257/vocal.ogg,1/IN/te/1381803754_2977592257/background.m4a,1/IN/te/1381803754_2977592257/mix.m4a,1.0575,4.0575,0.54,3.54,0.54,3.54
1381803754_2977592257,1381803754_2977592257-001-001,1/IN/te/1381803754_2977592257/vocal.ogg,1/IN/te/1381803754_2977592257/background.m4a,1/IN/te/1381803754_2977592257/mix.m4a,2.5575,5.5575,2.04,5.04,2.04,5.04
1381803754_2977592257,1381803754_2977592257-001-002,1/IN/te/1381803754_2977592257/vocal.ogg,1/IN/te/1381803754_2977592257/background.m4a,1/IN/te/1381803754_2977592257/mix.m4a,4.0575,7.0575,3.54,6.54,3.54,6.54
1381803754_2977592257,1381803754_2977592257-001-003,1/IN/te/1381803754_2977592257/vocal.ogg,1/IN/te/1381803754_2977592257/background.m4a,1/IN/te/1381803754_2977592257/mix.m4a,5.5575,8.5575,5.04,8.04,5.04,8.04
1381803754_2977592257,1381803754_2977592257-001-004,1/IN/te/1381803754_2977592257/vocal.ogg,1/IN/te/1381803754_2977592257/background.m4a,1/IN/te/1381803754_2977592257/mix.m4a,7.0575,10.0575,6.54,9.54,6.54,9.54
1381803754_2977592257,1381803754_2977592257-001-005,1/IN/te/1381803754_2977592257/vocal.ogg,1/IN/te/1381803754_2977592257/background.m4a,1/IN/te/1381803754_2977592257/mix.m4a,8.5575,11.5575,8.04,11.04,8.04,11.04
1381803754_2977592257,1381803754_2977592257-001-006,1/IN/te/1381803754_2977592257/vocal.ogg,1/IN/te/1381803754_2977592257/background.m4a,1/IN/te/1381803754_2977592257/mix.m4a,10.0575,13.0575,9.54,12.54,9.54,12.54
1381803754_2977592257,1381803754_2977592257-001-007,1/IN/te/1381803754_2977592257/vocal.ogg,1/IN/te/1381803754_2977592257/background.m4a,1/IN/te/1381803754_2977592257/mix.m4a,11.5575,14.5575,11.04,14.04,11.04,14.04
1381803754_2977592257,1381803754_2977592257-004-000,1/IN/te/1381803754_2977592257/vocal.ogg,1/IN/te/1381803754_2977592257/background.m4a,1/IN/te/1381803754_2977592257/mix.m4a,15.8775,18.8775,15.36,18.36,15.36,18.36
1381803754_2977592257,1381803754_2977592257-004-001,1/IN/te/1381803754_2977592257/vocal.ogg,1/IN/te/1381803754_2977592257/background.m4a,1/IN/te/1381803754_2977592257/mix.m4a,17.377499999999998,20.3775,16.86,19.86,16.86,19.86
1381803754_2977592257,1381803754_2977592257-004-002,1/IN/te/1381803754_2977592257/vocal.ogg,1/IN/te/1381803754_2977592257/background.m4a,1/IN/te/1381803754_2977592257/mix.m4a,18.877499999999998,21.8775,18.36,21.36,18.36,21.36
1381803754_2977592257,1381803754_2977592257-004-003,1/IN/te/1381803754_2977592257/vocal.ogg,1/IN/te/1381803754_2977592257/background.m4a,1/IN/te/1381803754_2977592257/mix.m4a,20.377499999999998,23.3775,19.86,22.86,19.86,22.86
1381803754_2977592257,1381803754_2977592257-004-004,1/IN/te/1381803754_2977592257/vocal.ogg,1/IN/te/1381803754_2977592257/background.m4a,1/IN/te/1381803754_2977592257/mix.m4a,21.877499999999998,24.8775,21.36,24.36,21.36,24.36
1381803754_2977592257,1381803754_2977592257-004-005,1/IN/te/1381803754_2977592257/vocal.ogg,1/IN/te/1381803754_2977592257/background.m4a,1/IN/te/1381803754_2977592257/mix.m4a,23.377499999999998,26.3775,22.86,25.86,22.86,25.86
1381803754_2977592257,1381803754_2977592257-004-006,1/IN/te/1381803754_2977592257/vocal.ogg,1/IN/te/1381803754_2977592257/background.m4a,1/IN/te/1381803754_2977592257/mix.m4a,24.877499999999998,27.8775,24.36,27.36,24.36,27.36
1381803754_2977592257,1381803754_2977592257-004-007,1/IN/te/1381803754_2977592257/vocal.ogg,1/IN/te/1381803754_2977592257/background.m4a,1/IN/te/1381803754_2977592257/mix.m4a,26.377499999999998,29.3775,25.86,28.86,25.86,28.86
1526881970_2970365512,1526881970_2970365512-002-000,1/US/ko/1526881970_2970365512/vocal.ogg,1/US/ko/1526881970_2970365512/background.m4a,1/US/ko/1526881970_2970365512/mix.m4a,4.1875,7.1875,3.93,6.93,3.93,6.93
1526881970_2970365512,1526881970_2970365512-004-000,1/US/ko/1526881970_2970365512/vocal.ogg,1/US/ko/1526881970_2970365512/background.m4a,1/US/ko/1526881970_2970365512/mix.m4a,16.1875,19.1875,15.93,18.93,15.93,18.93
1526881970_2970365512,1526881970_2970365512-004-001,1/US/ko/1526881970_2970365512/vocal.ogg,1/US/ko/1526881970_2970365512/background.m4a,1/US/ko/1526881970_2970365512/mix.m4a,17.6875,20.6875,17.43,20.43,17.43,20.43
1526881970_2970365512,1526881970_2970365512-006-000,1/US/ko/1526881970_2970365512/vocal.ogg,1/US/ko/1526881970_2970365512/background.m4a,1/US/ko/1526881970_2970365512/mix.m4a,22.3075,25.3075,22.05,25.05,22.05,25.05
1526881970_2970365512,1526881970_2970365512-006-001,1/US/ko/1526881970_2970365512/vocal.ogg,1/US/ko/1526881970_2970365512/background.m4a,1/US/ko/1526881970_2970365512/mix.m4a,23.8075,26.8075,23.55,26.55,23.55,26.55
1978687138_2740338037,1978687138_2740338037-001-000,1/KR/ko/1978687138_2740338037/vocal.ogg,1/KR/ko/1978687138_2740338037/background.m4a,1/KR/ko/1978687138_2740338037/mix.m4a,0.4575,3.4575,0.33,3.33,0.33,3.33
1978687138_2740338037,1978687138_2740338037-001-001,1/KR/ko/1978687138_2740338037/vocal.ogg,1/KR/ko/1978687138_2740338037/background.m4a,1/KR/ko/1978687138_2740338037/mix.m4a,1.9575,4.9575,1.83,4.83,1.83,4.83
1978687138_2740338037,1978687138_2740338037-001-002,1/KR/ko/1978687138_2740338037/vocal.ogg,1/KR/ko/1978687138_2740338037/background.m4a,1/KR/ko/1978687138_2740338037/mix.m4a,3.4575,6.4575,3.33,6.33,3.33,6.33
1978687138_2740338037,1978687138_2740338037-003-000,1/KR/ko/1978687138_2740338037/vocal.ogg,1/KR/ko/1978687138_2740338037/background.m4a,1/KR/ko/1978687138_2740338037/mix.m4a,8.7975,11.7975,8.67,11.67,8.67,11.67
1978687138_2740338037,1978687138_2740338037-003-001,1/KR/ko/1978687138_2740338037/vocal.ogg,1/KR/ko/1978687138_2740338037/background.m4a,1/KR/ko/1978687138_2740338037/mix.m4a,10.2975,13.2975,10.17,13.17,10.17,13.17
1978687138_2740338037,1978687138_2740338037-003-002,1/KR/ko/1978687138_2740338037/vocal.ogg,1/KR/ko/1978687138_2740338037/background.m4a,1/KR/ko/1978687138_2740338037/mix.m4a,11.7975,14.7975,11.67,14.67,11.67,14.67
1978687138_2740338037,1978687138_2740338037-003-003,1/KR/ko/1978687138_2740338037/vocal.ogg,1/KR/ko/1978687138_2740338037/background.m4a,1/KR/ko/1978687138_2740338037/mix.m4a,13.2975,16.2975,13.17,16.17,13.17,16.17
1978687138_2740338037,1978687138_2740338037-003-004,1/KR/ko/1978687138_2740338037/vocal.ogg,1/KR/ko/1978687138_2740338037/background.m4a,1/KR/ko/1978687138_2740338037/mix.m4a,14.7975,17.7975,14.67,17.67,14.67,17.67
1978687138_2740338037,1978687138_2740338037-003-005,1/KR/ko/1978687138_2740338037/vocal.ogg,1/KR/ko/1978687138_2740338037/background.m4a,1/KR/ko/1978687138_2740338037/mix.m4a,16.297500000000003,19.2975,16.17,19.17,16.17,19.17
1978687138_2740338037,1978687138_2740338037-003-006,1/KR/ko/1978687138_2740338037/vocal.ogg,1/KR/ko/1978687138_2740338037/background.m4a,1/KR/ko/1978687138_2740338037/mix.m4a,17.797500000000003,20.7975,17.67,20.67,17.67,20.67
1978687138_2740338037,1978687138_2740338037-003-007,1/KR/ko/1978687138_2740338037/vocal.ogg,1/KR/ko/1978687138_2740338037/background.m4a,1/KR/ko/1978687138_2740338037/mix.m4a,19.297500000000003,22.2975,19.17,22.17,19.17,22.17
1978687138_2740338037,1978687138_2740338037-003-008,1/KR/ko/1978687138_2740338037/vocal.ogg,1/KR/ko/1978687138_2740338037/background.m4a,1/KR/ko/1978687138_2740338037/mix.m4a,20.797500000000003,23.7975,20.67,23.67,20.67,23.67
1978687138_2740338037,1978687138_2740338037-003-009,1/KR/ko/1978687138_2740338037/vocal.ogg,1/KR/ko/1978687138_2740338037/background.m4a,1/KR/ko/1978687138_2740338037/mix.m4a,22.297500000000003,25.2975,22.17,25.17,22.17,25.17
1978687138_2740338037,1978687138_2740338037-003-010,1/KR/ko/1978687138_2740338037/vocal.ogg,1/KR/ko/1978687138_2740338037/background.m4a,1/KR/ko/1978687138_2740338037/mix.m4a,23.797500000000003,26.7975,23.67,26.67,23.67,26.67
1978687138_2740338037,1978687138_2740338037-003-011,1/KR/ko/1978687138_2740338037/vocal.ogg,1/KR/ko/1978687138_2740338037/background.m4a,1/KR/ko/1978687138_2740338037/mix.m4a,25.297500000000003,28.2975,25.17,28.17,25.17,28.17
1978687138_2740338037,1978687138_2740338037-003-012,1/KR/ko/1978687138_2740338037/vocal.ogg,1/KR/ko/1978687138_2740338037/background.m4a,1/KR/ko/1978687138_2740338037/mix.m4a,26.797500000000003,29.7975,26.67,29.67,26.67,29.67
1716187445_2716574276,1716187445_2716574276-001-000,1/IN/te/1716187445_2716574276/vocal.ogg,1/IN/te/1716187445_2716574276/background.m4a,1/IN/te/1716187445_2716574276/mix.m4a,0.1675,3.1675,0.0,3.0,0.0,3.0
1716187445_2716574276,1716187445_2716574276-001-001,1/IN/te/1716187445_2716574276/vocal.ogg,1/IN/te/1716187445_2716574276/background.m4a,1/IN/te/1716187445_2716574276/mix.m4a,1.6675,4.6675,1.5,4.5,1.5,4.5
1716187445_2716574276,1716187445_2716574276-001-002,1/IN/te/1716187445_2716574276/vocal.ogg,1/IN/te/1716187445_2716574276/background.m4a,1/IN/te/1716187445_2716574276/mix.m4a,3.1675,6.1675,3.0,6.0,3.0,6.0
1716187445_2716574276,1716187445_2716574276-001-003,1/IN/te/1716187445_2716574276/vocal.ogg,1/IN/te/1716187445_2716574276/background.m4a,1/IN/te/1716187445_2716574276/mix.m4a,4.6675,7.6675,4.5,7.5,4.5,7.5
